timestamp,flow_m3h,turbidity_ntu,uvt,lamp_power_pct,uv_intensity,uv_dose_mj_cm2,lamp_health_pct,anomaly_score,advisory,cusum_event
2026-04-25T07:50:00+00:00,98.203,0.692,75.098,67.98,54.956,29.376,96.7,0.096,"Water is clear, save energy while staying compliant.",False
2026-04-25T07:55:00+00:00,103.739,0.346,78.601,70.84,52.08,29.147,96.3,0.006,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:00:00+00:00,99.27,0.545,78.425,67.29,53.436,29.932,97.9,0.062,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:05:00+00:00,105.377,0.739,78.409,71.43,50.909,29.492,96.2,0.054,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:10:00+00:00,106.993,0.569,78.036,67.91,53.089,29.748,96.1,0.074,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:15:00+00:00,102.489,0.794,76.938,70.81,53.907,27.693,95.2,0.11,No rule triggered.,False
2026-04-25T08:20:00+00:00,103.108,0.306,77.527,67.13,54.521,29.294,97.9,0.022,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:25:00+00:00,97.813,0.52,77.705,67.05,52.87,30.027,98.0,0.027,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:30:00+00:00,98.156,0.429,76.443,67.44,54.205,29.523,96.1,0.061,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:35:00+00:00,101.743,0.574,74.857,70.75,53.587,28.447,95.3,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:40:00+00:00,98.382,0.766,78.222,67.53,52.559,27.842,95.9,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:45:00+00:00,97.453,0.523,78.257,68.62,54.375,28.553,96.8,0.04,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:50:00+00:00,104.067,0.76,76.144,67.5,55.096,29.336,97.2,0.075,"Water is clear, save energy while staying compliant.",False
2026-04-25T08:55:00+00:00,106.067,0.244,76.265,71.79,54.902,27.979,96.6,0.014,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:00:00+00:00,105.065,0.339,76.609,69.05,52.346,27.93,95.9,0.006,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:05:00+00:00,103.024,0.247,78.874,68.81,51.79,29.568,96.2,0.069,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:10:00+00:00,106.03,0.389,76.987,71.58,51.957,28.139,96.6,0.103,No rule triggered.,False
2026-04-25T09:15:00+00:00,99.218,0.549,78.275,68.37,52.562,28.799,95.0,0.03,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:20:00+00:00,97.503,0.314,76.415,69.08,53.037,29.475,96.7,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:25:00+00:00,101.721,0.521,74.991,71.94,53.306,29.317,96.4,0.016,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:30:00+00:00,101.992,0.661,75.441,68.25,53.238,28.96,96.0,0.043,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:35:00+00:00,105.229,0.378,77.966,72.92,50.838,29.48,95.2,0.065,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:40:00+00:00,106.362,0.786,75.032,68.21,52.96,28.462,97.6,0.006,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:45:00+00:00,99.495,0.776,76.394,68.79,52.725,28.421,96.6,0.008,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:50:00+00:00,105.182,0.391,78.22,72.28,52.836,28.645,97.4,0.066,"Water is clear, save energy while staying compliant.",False
2026-04-25T09:55:00+00:00,105.835,0.729,75.628,67.67,55.454,29.461,97.8,0.049,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:00:00+00:00,97.442,0.487,75.502,68.19,50.929,28.399,96.0,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:05:00+00:00,99.399,0.479,76.327,69.95,53.43,29.319,97.1,0.054,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:10:00+00:00,97.022,0.409,78.826,71.49,51.649,29.288,95.8,0.018,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:15:00+00:00,102.61,0.787,76.857,72.78,54.437,29.592,96.1,0.037,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:20:00+00:00,104.646,0.65,77.285,69.33,50.641,28.451,95.4,0.108,No rule triggered.,False
2026-04-25T10:25:00+00:00,100.989,0.442,78.519,67.61,52.59,29.921,97.0,0.088,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:30:00+00:00,106.438,0.438,78.86,72.23,52.029,29.162,95.5,0.073,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:35:00+00:00,106.742,0.596,74.985,71.67,53.52,28.777,96.1,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:40:00+00:00,102.524,0.278,77.107,70.79,52.782,28.799,95.3,0.05,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:45:00+00:00,101.962,0.711,75.353,71.12,55.114,30.246,97.8,0.058,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:50:00+00:00,103.955,0.562,75.15,68.57,51.604,29.718,96.3,0.034,"Water is clear, save energy while staying compliant.",False
2026-04-25T10:55:00+00:00,103.313,0.776,77.942,70.21,52.949,29.242,96.7,0.077,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:00:00+00:00,103.075,0.798,76.317,70.51,52.305,28.873,96.5,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:05:00+00:00,102.111,0.323,78.458,67.55,54.721,30.107,97.9,0.098,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:10:00+00:00,100.115,0.604,78.7,71.7,54.886,29.038,96.9,0.107,No rule triggered.,False
2026-04-25T11:15:00+00:00,104.999,0.749,74.659,68.77,52.968,28.601,95.4,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:20:00+00:00,104.305,0.647,75.512,71.39,51.024,28.992,95.5,0.062,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:25:00+00:00,105.298,0.665,74.98,69.44,53.208,28.687,97.9,0.03,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:30:00+00:00,99.588,0.462,76.189,72.6,54.146,28.647,95.7,0.102,No rule triggered.,False
2026-04-25T11:35:00+00:00,103.596,0.235,76.644,72.92,52.315,29.658,97.6,0.018,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:40:00+00:00,103.194,0.615,75.647,67.75,54.42,28.612,97.1,0.099,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:45:00+00:00,105.623,0.297,76.85,71.22,53.666,29.764,97.0,0.075,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:50:00+00:00,103.246,0.447,78.703,70.16,54.104,30.045,97.5,0.066,"Water is clear, save energy while staying compliant.",False
2026-04-25T11:55:00+00:00,100.181,0.242,76.979,69.48,53.4,30.174,97.3,0.033,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:00:00+00:00,101.692,0.678,77.765,68.81,51.236,28.471,96.0,0.028,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:05:00+00:00,99.881,0.644,77.674,71.06,51.231,28.036,95.1,0.081,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:10:00+00:00,105.552,0.499,75.973,68.33,54.168,29.007,95.1,0.019,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:15:00+00:00,104.383,0.537,77.331,71.05,51.38,29.172,96.3,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:20:00+00:00,105.566,0.473,76.622,69.09,52.454,28.376,95.1,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:25:00+00:00,98.494,0.598,77.855,72.71,54.736,28.24,95.9,0.104,No rule triggered.,False
2026-04-25T12:30:00+00:00,100.926,0.234,78.501,69.52,53.905,29.581,97.5,0.042,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:35:00+00:00,102.43,0.75,78.025,72.24,52.576,28.114,95.6,0.108,No rule triggered.,False
2026-04-25T12:40:00+00:00,98.586,0.295,77.035,71.45,51.894,28.57,97.8,0.102,No rule triggered.,False
2026-04-25T12:45:00+00:00,100.73,0.522,75.878,67.2,52.415,28.927,97.3,0.03,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:50:00+00:00,100.422,0.593,77.237,69.16,52.296,30.033,97.3,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T12:55:00+00:00,105.365,0.357,78.683,70.55,52.976,29.922,96.7,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:00:00+00:00,105.469,0.558,78.133,67.55,52.689,29.627,97.6,0.017,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:05:00+00:00,104.886,0.628,77.724,71.2,55.236,28.113,96.9,0.027,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:10:00+00:00,101.699,0.355,77.451,70.55,52.378,29.339,96.5,0.004,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:15:00+00:00,102.861,0.3,77.239,67.45,51.065,28.707,96.5,0.085,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:20:00+00:00,105.364,0.734,77.705,69.71,51.298,29.545,95.2,0.008,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:25:00+00:00,97.809,0.468,76.035,69.29,52.382,30.197,97.9,0.058,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:30:00+00:00,104.308,0.689,77.195,68.66,54.401,30.079,97.3,0.077,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:35:00+00:00,104.341,0.304,77.932,67.22,54.649,28.473,97.8,0.038,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:40:00+00:00,98.885,0.766,74.613,67.24,55.082,29.873,97.4,0.059,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:45:00+00:00,106.83,0.658,76.866,71.97,55.109,28.94,97.7,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:50:00+00:00,104.088,0.294,76.425,71.07,53.82,29.448,95.9,0.031,"Water is clear, save energy while staying compliant.",False
2026-04-25T13:55:00+00:00,99.776,0.6,75.491,71.1,52.658,30.274,98.0,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:00:00+00:00,105.142,0.318,77.621,72.66,52.307,29.962,96.7,0.107,No rule triggered.,False
2026-04-25T14:05:00+00:00,105.694,0.711,75.156,72.67,53.447,29.094,95.8,0.068,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:10:00+00:00,98.252,0.218,78.686,69.17,53.872,28.13,95.9,0.051,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:15:00+00:00,105.217,0.408,78.404,72.26,54.674,28.797,97.4,0.062,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:20:00+00:00,104.928,0.627,74.783,68.24,53.828,27.854,95.3,0.072,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:25:00+00:00,106.085,0.654,76.835,71.82,52.47,29.922,96.7,0.084,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:30:00+00:00,103.269,0.395,78.63,70.76,54.058,28.315,96.7,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:35:00+00:00,106.342,0.345,78.483,69.81,54.319,28.159,96.5,0.074,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:40:00+00:00,97.022,0.29,78.336,67.49,53.85,27.8,95.9,0.057,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:45:00+00:00,99.381,0.399,77.285,69.4,53.029,29.512,97.5,0.031,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:50:00+00:00,101.303,0.2,78.88,70.6,53.502,28.887,97.5,0.022,"Water is clear, save energy while staying compliant.",False
2026-04-25T14:55:00+00:00,103.929,0.679,76.352,72.64,55.201,29.637,97.1,0.07,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:00:00+00:00,101.559,0.527,75.434,68.65,51.831,29.15,97.7,0.023,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:05:00+00:00,102.18,0.335,77.029,69.4,54.343,29.136,95.6,0.02,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:10:00+00:00,102.243,0.359,75.733,71.06,50.837,28.045,95.9,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:15:00+00:00,103.271,0.531,77.611,69.07,51.44,29.008,95.0,0.071,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:20:00+00:00,106.399,0.491,75.556,68.09,50.845,28.425,96.0,0.057,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:25:00+00:00,100.887,0.759,76.827,72.41,54.433,28.068,96.6,0.106,No rule triggered.,False
2026-04-25T15:30:00+00:00,102.406,0.375,75.795,67.13,52.861,28.43,96.3,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:35:00+00:00,98.012,0.496,78.458,72.31,51.696,29.885,97.4,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:40:00+00:00,98.87,0.496,78.625,67.72,54.205,28.626,96.4,0.009,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:45:00+00:00,98.253,0.216,77.587,70.03,53.108,28.38,95.5,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:50:00+00:00,104.433,0.326,75.871,71.55,54.134,29.333,97.6,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T15:55:00+00:00,103.561,0.432,77.858,67.35,53.223,29.195,97.1,0.097,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:00:00+00:00,104.729,0.616,78.056,67.83,53.57,29.617,95.4,0.064,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:05:00+00:00,98.426,0.313,76.84,69.83,54.036,27.999,96.4,0.076,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:10:00+00:00,105.953,0.62,75.307,72.59,50.8,28.492,95.2,0.093,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:15:00+00:00,105.033,0.59,78.266,67.62,55.345,29.487,97.0,0.103,No rule triggered.,False
2026-04-25T16:20:00+00:00,103.638,0.486,75.639,70.78,52.211,29.108,97.0,0.076,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:25:00+00:00,106.669,0.707,75.082,68.65,52.556,30.194,97.4,0.082,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:30:00+00:00,106.869,0.75,76.318,72.59,53.487,28.732,95.6,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:35:00+00:00,98.329,0.635,78.12,69.01,53.758,27.823,95.3,0.091,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:40:00+00:00,102.051,0.271,75.693,68.62,51.451,28.717,96.7,0.015,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:45:00+00:00,100.056,0.743,76.384,68.07,53.725,28.901,97.8,0.055,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:50:00+00:00,98.029,0.774,74.689,71.45,51.784,28.87,96.4,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T16:55:00+00:00,100.771,0.26,77.133,71.74,55.026,28.343,97.7,0.005,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:00:00+00:00,105.942,0.553,78.108,70.84,51.541,28.035,95.5,0.052,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:05:00+00:00,99.288,0.679,77.847,69.01,52.348,29.901,97.2,0.002,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:10:00+00:00,104.345,0.356,76.376,68.79,52.314,29.756,97.2,0.051,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:15:00+00:00,101.994,0.229,76.017,72.34,51.817,28.942,96.8,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:20:00+00:00,100.094,0.564,78.512,69.03,52.411,28.504,95.8,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:25:00+00:00,106.486,0.575,78.138,70.08,52.553,28.087,95.7,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:30:00+00:00,104.075,0.743,75.078,71.77,53.66,28.767,95.8,0.063,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:35:00+00:00,105.992,0.314,77.516,68.29,53.361,29.564,95.8,0.1,No rule triggered.,False
2026-04-25T17:40:00+00:00,106.358,0.21,77.416,70.63,55.298,29.919,97.5,0.054,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:45:00+00:00,105.192,0.713,76.619,70.4,51.492,29.048,97.1,0.028,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:50:00+00:00,105.743,0.631,76.42,72.26,52.733,28.111,96.3,0.034,"Water is clear, save energy while staying compliant.",False
2026-04-25T17:55:00+00:00,106.789,0.571,77.277,69.09,52.242,27.557,95.0,0.074,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:00:00+00:00,106.674,0.212,76.408,69.39,52.909,28.383,96.2,0.067,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:05:00+00:00,102.228,0.347,75.696,70.56,52.955,29.761,95.9,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:10:00+00:00,102.055,0.309,76.38,67.51,54.701,28.673,96.8,0.1,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:15:00+00:00,97.659,0.302,75.876,67.17,51.823,29.037,97.6,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:20:00+00:00,102.689,0.755,75.164,67.25,52.616,28.148,96.1,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:25:00+00:00,104.748,0.257,76.183,68.59,51.752,29.175,96.2,0.035,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:30:00+00:00,102.828,0.4,76.073,67.17,55.615,29.162,97.6,0.035,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:35:00+00:00,103.242,0.414,76.653,70.87,51.002,28.575,95.3,0.081,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:40:00+00:00,102.086,0.266,76.191,70.77,52.862,29.746,97.9,0.061,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:45:00+00:00,99.9,0.371,76.901,69.36,53.912,28.286,96.4,0.028,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:50:00+00:00,99.139,0.506,77.225,68.91,54.549,30.108,97.8,0.034,"Water is clear, save energy while staying compliant.",False
2026-04-25T18:55:00+00:00,102.061,0.752,74.906,70.68,52.741,29.163,96.4,0.014,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:00:00+00:00,105.66,0.791,74.721,68.5,51.422,28.163,95.3,0.022,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:05:00+00:00,101.841,0.785,77.359,67.14,54.045,28.597,95.2,0.066,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:10:00+00:00,101.426,0.625,77.17,70.05,54.11,28.363,95.2,0.054,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:15:00+00:00,102.68,0.735,77.691,68.41,54.184,30.041,98.0,0.014,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:20:00+00:00,100.412,0.233,76.961,70.21,54.009,28.978,98.0,0.077,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:25:00+00:00,98.219,0.76,75.278,67.78,52.604,28.346,96.4,0.098,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:30:00+00:00,101.16,0.78,76.828,70.4,50.384,28.394,95.1,0.058,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:35:00+00:00,100.199,0.52,75.788,70.5,52.879,29.031,96.2,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:40:00+00:00,98.206,0.4,78.483,68.89,53.107,29.192,96.9,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:45:00+00:00,100.049,0.575,75.06,67.46,53.682,28.989,95.3,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T19:50:00+00:00,102.466,0.437,76.93,67.07,53.253,29.173,97.7,0.107,No rule triggered.,False
2026-04-25T19:55:00+00:00,97.849,0.421,78.351,72.27,52.259,29.514,96.2,0.055,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:00:00+00:00,102.557,0.652,76.843,72.21,52.051,28.537,97.1,0.096,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:05:00+00:00,100.305,0.74,74.86,69.15,52.497,28.885,95.1,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:10:00+00:00,104.263,0.726,75.229,71.65,51.179,28.37,96.1,0.06,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:15:00+00:00,103.277,0.599,75.293,69.58,53.775,28.267,96.3,0.036,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:20:00+00:00,98.871,0.679,78.613,67.95,55.317,28.56,97.4,0.1,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:25:00+00:00,102.6,0.785,78.252,70.24,53.197,28.483,95.6,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:30:00+00:00,103.82,0.761,74.866,70.64,53.851,30.038,96.9,0.01,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:35:00+00:00,99.888,0.3,77.731,67.85,54.534,28.521,96.3,0.063,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:40:00+00:00,105.173,0.465,78.365,69.64,53.94,29.69,97.6,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:45:00+00:00,101.113,0.211,76.327,68.43,54.075,29.746,96.7,0.101,No rule triggered.,False
2026-04-25T20:50:00+00:00,106.262,0.43,77.064,71.37,53.366,29.432,97.2,0.05,"Water is clear, save energy while staying compliant.",False
2026-04-25T20:55:00+00:00,98.33,0.392,75.531,71.0,53.84,29.697,95.7,0.043,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:00:00+00:00,104.935,0.725,75.876,67.34,53.89,28.261,95.1,0.022,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:05:00+00:00,99.214,0.556,74.992,69.79,53.302,29.962,97.8,0.025,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:10:00+00:00,102.653,0.475,77.162,67.32,52.636,29.772,97.2,0.072,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:15:00+00:00,98.586,0.662,78.092,68.53,52.723,28.345,95.5,0.067,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:20:00+00:00,106.746,0.578,78.406,69.76,53.579,29.917,97.3,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:25:00+00:00,99.396,0.431,75.282,71.13,55.503,28.349,97.4,0.079,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:30:00+00:00,103.419,0.398,76.753,68.79,52.181,28.247,96.2,0.04,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:35:00+00:00,98.203,0.756,75.981,69.91,51.609,28.263,95.2,0.049,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:40:00+00:00,100.626,0.621,75.091,71.87,54.11,29.668,97.6,0.0,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:45:00+00:00,99.754,0.456,76.055,72.18,53.077,29.848,96.7,0.053,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:50:00+00:00,100.865,0.576,76.065,67.77,53.49,28.462,96.0,0.04,"Water is clear, save energy while staying compliant.",False
2026-04-25T21:55:00+00:00,104.486,0.602,76.206,68.78,54.575,29.929,98.0,0.095,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:00:00+00:00,106.554,0.476,75.746,68.67,54.56,29.682,97.0,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:05:00+00:00,98.463,0.38,77.443,68.76,53.441,28.473,97.8,0.012,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:10:00+00:00,99.323,0.243,77.924,68.15,52.617,28.852,95.3,0.095,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:15:00+00:00,106.509,0.569,77.145,68.76,52.495,28.411,96.8,0.035,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:20:00+00:00,99.682,0.59,75.693,68.14,53.977,28.6,97.6,0.064,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:25:00+00:00,102.697,0.577,74.905,72.52,54.612,28.579,97.8,0.098,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:30:00+00:00,106.57,0.61,75.748,69.67,53.844,29.379,97.5,0,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:35:00+00:00,105.804,0.551,76.3,71.78,52.88,29.632,96.6,0.034,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:40:00+00:00,101.296,0.484,75.192,72.87,52.64,28.747,95.5,0.036,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:45:00+00:00,101.932,0.498,78.589,71.08,52.097,27.887,95.6,0.01,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:50:00+00:00,98.203,0.566,77.542,68.63,51.361,28.214,96.8,0.096,"Water is clear, save energy while staying compliant.",False
2026-04-25T22:55:00+00:00,104.128,0.46,78.482,70.11,52.016,28.586,97.5,0.019,"Water is clear, save energy while staying compliant.",False
